,ConstituentID,City,County,State,Country,Continent
4448,2637,New York,,New York,United States,North America
4458,2642,New York,,New York,United States,North America
4463,2644,New York,,New York,United States,North America
4464,2645,New York,,New York,United States,North America
4468,2648,New York,,New York,United States,North America
4482,2655,New York,,New York,United States,North America
4484,2656,New York,,New York,United States,North America
4491,2661,New York,,New York,United States,North America
4495,2663,New York,,New York,United States,North America
4501,2666,New York,,New York,United States,North America
4506,2669,New York,,New York,United States,North America
4508,2672,New York,,New York,United States,North America
4517,2675,New York,,New York,United States,North America
4526,2680,New York,,New York,United States,North America
4539,2689,New York,,New York,United States,North America
4549,2697,New York,,New York,United States,North America
4565,2711,New York,,New York,United States,North America
4567,2712,New York,,New York,United States,North America
4568,2712,New York,,New York,United States,North America
4584,2721,New York,,New York,United States,North America
4586,2722,New York,,New York,United States,North America
4587,2724,New York,,New York,United States,North America
4589,2725,New York,,New York,United States,North America
4594,2728,New York,,New York,United States,North America
4597,2730,New York,,New York,United States,North America
4604,2736,New York,,New York,United States,North America
4614,2741,New York,,New York,United States,North America
4617,2743,New York,,New York,United States,North America
4619,2744,New York,,New York,United States,North America
4633,2754,New York,,New York,United States,North America
4644,2760,New York,,New York,United States,North America
4685,2787,New York,,New York,United States,North America
4692,2791,New York,,New York,United States,North America
4697,2794,New York,,New York,United States,North America
4722,2809,New York,,New York,United States,North America
4723,2810,New York,,New York,United States,North America
4728,2812,New York,New York County,New York,United States,North America
4743,2827,New York,,New York,United States,North America
4758,2834,New York,,New York,United States,North America
4760,2835,New York,,New York,United States,North America
4763,2837,New York,,New York,United States,North America
4785,2851,New York,,New York,United States,North America
4789,2854,New York,,New York,United States,North America
4792,2855,New York,,New York,United States,North America
4809,2870,New York,,New York,United States,North America
4812,2872,New York,,New York,United States,North America
4819,2875,New York,,New York,United States,North America
4839,2886,New York,,New York,United States,North America
4846,2889,New York,,New York,United States,North America
4849,2894,New York,,New York,United States,North America
4861,2901,New York,,New York,United States,North America
4862,2901,New York,,New York,United States,North America
4863,2902,New York,,New York,United States,North America
4864,2903,New York,,New York,United States,North America
4870,2907,New York,,New York,United States,North America
4879,2916,New York,,New York,United States,North America
4887,2920,New York,,New York,United States,North America
4888,2921,New York,,New York,United States,North America
4889,2921,New York,,New York,United States,North America
4892,2923,New York,,New York,United States,North America
4903,2929,New York,,New York,United States,North America
4904,2930,New York,,New York,United States,North America
4906,2931,New York,,New York,United States,North America
4907,2931,New York,,New York,United States,North America
4919,2936,New York,,New York,United States,North America
4933,2945,New York,,New York,United States,North America
